ID,Name,Address,City,State,Zip_Code,Phone_Number,Web_Address
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
109590,Hillsborough Community College,39 Columbia Drive,Tampa,FL,33606,813-253-7000,www.hccfl.edu
137476,Hillsdale Free Will Baptist College,3701 S. I-35 Frontage Road PO Box 7208,Moore,OK,73160,405-912-9000,www.hc.edu
143394,Hiwassee College,225 Hiwassee College Drive,Madisonville,TN,37354-4001,423-420-1211,www.hiwassee.edu
154785,Hodges University,2655 Northbrooke Drive,Naples,FL,34119-7932,239-513-1122,www.hodges.edu/
147633,Hollins University,7916 Williamson Rd NW,Roanoke,VA,24020,540-362-6000,www.hollins.edu
147633,Hollins University,7916 Williamson Rd NW,Roanoke,VA,24020,540-362-6000,www.hollins.edu
207306,Horizon University,"10625 Scripps Ranch Boulevard, Suite F",San Diego,CA,92131,858-695-8587,www.horizoncollege.org
142373,Horry-Georgetown Technical College,2050 Highway 501 East,Conway,SC,29526,843-347-3186,www.hgtc.edu
218982,Hot Rod Institute,2402 N Maple,Rapid City,SD,57709,,
120096,Howard Community College,10901 Little Patuxent Pkwy,Columbia,MD,21044-3197,410-772-4800,www.howardcc.edu
187921,Howell Cheney Technical High School,791 West Middle Turnpike,Manchester,CT,06040,,
151050,Huertas College,#41 Hector R Bunker  St,Caguas,PR,00726,787-747-0140,www.huertas.edu
151050,Huertas College,#41 Hector R Bunker  St,Caguas,PR,00726,787-747-0140,www.huertas.edu
228626,HUMINT Training - Joint Center of Excellence,"821 Irwin Street, Matlack Hall (Building 80122)",Fort Huachuca,AZ,85613,,
228626,HUMINT Training - Joint Center of Excellence,"821 Irwin Street, Matlack Hall (Building 80122)",Fort Huachuca,AZ,85613,,
183947,Huntsville Bible College,904 Oakwood Ave NW,Huntsville,AL,35811,256-539-0834,www.hbc1.edu
229230,HVAC Technical Institute,4532 South Kolin Avenue,Chicago,IL,60632,,
131265,Icahn School of Medicine at Mount Sinai,1 Gustave L Levy Place,New York,NY,10029-6574,212-241-6691,www.mssm.edu
171395,Illinois CareerPath Institute,160 North Wacker Drive,Chicago,IL,60606,312-456-0269,illinoiscareerpath.org
115126,Indiana University Bloomington,107 S. Indiana Ave.,Bloomington,IN,47405-7000,812-855-4848,www.iu.edu
231934,Infinity College,210 West Pine,Lafayette,LA,70501,,
189060,Infotech Career College,"8527 Alondra Blvd., #173",Paramount,CA,90723,562-804-1239,www.infotechinst.com
151209,Inter American University of Puerto Rico Ponce,104 Turpeaux Industrial Park Rd1,Mercedita,PR,00715-1602,787-284-1912-2025,ponce.inter.edu
209542,Inter-American Adventist Theological Seminary,PO Box 830518,Miami,FL,33283,305-403-4700,
166832,International Baptist College,2211 W Germann Road,Chandler,AZ,85286,480-245-7993,www.ibcs.edu
214740,International Institute for Restorative Practices,"544 Main Street, PO Box 229",Bethlehem,PA,18016,610-807-9221,www.iirp.org
228927,International Institute of Chinese Medicine,P.O. Box 4991,Santa Fe,NM,87502,,
212276,International Polytechnic Institute,2320 Martin Luther King Ave,Calexico,CA,92231,760-357-2995,
207272,International Reformed University and Seminary,125 S. Vermont Avenue,Los Angeles,CA,90004-5904,213-381-0081,www.iruniv.org
171216,International Technological University,355 W San Fernando Street,San Jose,CA,95113,408-556-9010,www.itu.edu
130660,Iona College,715 North Ave,New Rochelle,NY,10801-1890,914-633-2000,www.iona.edu
230214,Irish American University,404 East Savannah Road,Lewes,DE,19958,,
230524,Ivy Christian College,"9401 Mathy Drive, Suite 200",Fairfax,VA,22031,703-425-4143,www.icavausa.org
114859,Ivy Tech Community College of Indiana,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,317-921-4882,www.ivytech.edu/indianapolis/
100353,J.F. Drake State Community and Technical College,3421 Meridian St North,Huntsville,AL,35811,256-539-8161,www.drakestate.edu
100353,J.F. Drake State Community and Technical College,3421 Meridian St North,Huntsville,AL,35811,256-539-8161,www.drakestate.edu
149417,James Rumsey Technical Institute,3274  Hedgesville Road,Martinsburg,WV,25401-0259,304-754-7925,www.jamesrumsey.com
207476,"Jean's Nails, Etc.",356 North 100 West,Provo,UT,84601,,
125453,Jefferson College,1000 Viking Dr,Hillsboro,MO,63050-2440,636-797-3000,WWW.JEFFCO.EDU
188711,Jersey College,546 US Highway 46,Teterboro,NJ,07608,201-489-5836,www.cannj.com
180063,John D. Rockefeller IV Career Center,95 Rockyside Road,New Cumberland,WV,26047-9424,304-564-3337,
211112,John Paolo's Xtreme Beauty Institute,638 Columbia Street Extension,Latham,NY,12110,518-783-0808,www.johnpaulsinstitute.com/
207157,Johnson & Wales University - Denver,7150 Montview Blvd,Denver,CO,80220,,
189079,Joint Counterintelligence Training Academy,27130 Telegraph Road,Quantico,VA,22134,301-677-0901,
189088,Joint Military Attache School (JMAS),"Building 6000, 200 MacDill Boulevard",Washington,DC,20340,202-231-5691,www.dia.mil
113342,Kankakee Community College,100 College Drive,Kankakee,IL,60901,815-802-8500,www.kankakee.edu
235398,Kapiolani Community College/University of HI Community Colleges,4303 Diamond Head Road,Honolulu,HI,96816,,
157720,Kaplan College - Dallas,"12005 Ford Road, Suite 100",Dallas,TX,75234,972-385-1446,www.dallasparalegal.com
109712,Keiser University,1500 NW 49th St.,Fort Lauderdale,FL,33309,954-776-4456,www.keiseruniversity.edu
125499,Kennett Career and Technology Center,1400 W Washington,Kennett,MO,63857,573-717-1123,www.kennett.k12.mo.us
212966,Keweenaw Bay Ojibwa Community College,"111 Beartown Road, PO Box 519",Baraga,MI,49908,,www.kbocc.org
161882,Kirksville Area Technical Center,1103 S Cottage Grove,Kirksville,MO,63501,660-665-2865,
156134,Knox County Career Center,306 Martinsburg Rd,Mount Vernon,OH,43050,740-393-2933-107,www.Kccc.K12.oh.us
207397,Kohler Academy,13402 North Scottsdale Road,Scottsdale,AZ,85254,480-222-9540,www.kohleracademy.com
119164,L.E. Fletcher Technical Community College,1407 Highway 311,Schriever,LA,70395,985-857-3655,www.ftcc.edu
139986,La Salle University,1900 W Olney Ave,Philadelphia,PA,19141-1199,215-951-1000,www.lasalle.edu
139986,La Salle University,1900 W Olney Ave,Philadelphia,PA,19141-1199,215-951-1000,www.lasalle.edu
104735,La Sierra University,4500 Riverwalk Parkway,Riverside,CA,92515-8247,951-785-2000,www.lasierra.edu
117052,Labette Community College,200 South 14th Street,Parsons,KS,67357,620-421-6700,www.labette.edu
139995,Lackawanna College,501 Vine St,Scranton,PA,18509-3206,570-961-7810,www.lackawanna.edu
125523,Lake Career and Technical Center,"PO Box 1409, Township Road",Camdenton,MO,65020,573-346-9260,
160108,Lake Erie College of Osteopathic Medicine,1858 W Grandview Blvd,Erie,PA,16509-1025,814-866-6641,www.lecom.edu
148803,Lake Washington Institute of Technology,11605 132nd Avenue NE,Kirkland,WA,98034-8506,425-739-8100,www.lwtech.edu
150057,Lakeland College,"W3718 South Drive, Cth M",Plymouth,WI,53073,920-565-2111,www.lakeland.edu
145309,Lamar University,4400 MLK,Beaumont,TX,77705,409-880-7011,www.lamar.edu
138132,Lane Community College,4000 East 30th Avenue,Eugene,OR,97405-0640,541-463-3000,www.lanecc.edu
137494,Langston University,102 Page Hall,Langston,OK,73050,405-466-2231,www.lunet.edu
111461,Lanier Technical College,2990 Landrum Education Dr,Oakwood,GA,30566,770-531-6300,www.laniertech.edu
150668,Laramie County Community College,1400 E College Dr,Cheyenne,WY,82007-3299,307-778-5222,www.lccc.wy.edu
130819,Le Moyne College,1419 Salt Springs Rd,Syracuse,NY,13214-1399,315-445-4100,www.lemoyne.edu
130819,Le Moyne College,1419 Salt Springs Rd,Syracuse,NY,13214-1399,315-445-4100,www.lemoyne.edu
189097,Learey Technical Center,5410 North 20th Street,Tampa,FL,33610,813-231-1907,www.learey.org
233505,Learning Bridge Career Institute,"1340 West Tunnel Blvd, Suite 110",Houma,LA,70360,,
155946,Lebanon Technology and Career Center,757 Brice St,Lebanon,MO,65536,417-532-5494,
125550,Lex La-Ray Technical Center,2323 High School Dr,Lexington,MO,64067-1525,660-259-2264-201,www.lexington.k12.mo.us
212735,Lexington Baptist College,147 Walton Avenue,Lexington,KY,40508,,
143525,Lincoln Memorial University,6965 Cumberland Gap Pky,Harrogate,TN,37752-9900,423-869-3611,www.lmunet.edu
143251,Lipscomb University,3901 Granny White Pike,Nashville,TN,37204-3951,615-269-1000,www.lipscomb.edu
143251,Lipscomb University,3901 Granny White Pike,Nashville,TN,37204-3951,615-269-1000,www.lipscomb.edu
186812,Logos Evangelical Seminary,9358 Telstar Ave.,El Monte,CA,91731,626-571-5110,www.logos-seminary.edu/index_1.htm
147712,Longwood University,201 High St,Farmville,VA,23909,434-395-2000,www.longwood.edu
219383,Los Angeles Pacific College,"3350 Wilshire Boulevard, Suite 460",Los Angeles,CA,90010,,
118763,Louisiana College,1140 College Dr,Pineville,LA,71359,318-487-7011,www.lacollege.edu
211264,Louisiana Delta Community College,4014 LaSalle Street,Monroe,LA,71203,318-342-3700,www.ladelta.edu
118675,Louisiana State University and A&M College,3810 West Lakeshore Drive,Baton Rouge,LA,70808,225-578-3202,www.lsu.edu
207315,Louisville Bible College,8013 Damascus Road,Louisville,KY,40228,502-231-5221,www.louisvillebiblecollege.org
210465,Love Beauty School,1161 Murfreesboro Highway,Manchester,TN,37355,931-723-8188,
109837,Luther Rice University,3038 Evans Mill Rd,Lithonia,GA,30038-2418,770-484-1204,www.lru.edu
210711,Lutheran Brethren Seminary,815 W. Vernon Ave,Fergus Falls,MN,56537,218-739-3375,www.lbs.edu
147730,Lynchburg College,1501 Lakeside Dr,Lynchburg,VA,24501-3199,434-544-8100,www.lynchburg.edu
231943,Lyndon B. Johnson Job Corps Civilian Conservation Center,3170 Wayah Road,Franklin,NC,28734,,
149824,Madison Area Technical College,3550 Anderson St,Madison,WI,53704,608-246-6100,matcmadison.edu
210474,Manhattan Institute,"45 West 34th Street, 5th Floor",New York,NY,10001,212-564-1234,www.manhattaninstitute.com
140243,Mansfield University of Pennsylvania,Academy Street,Mansfield,PA,16933,570-662-4000,www.mansfield.edu
229498,Manthano Christian College,6420 N. Newburgh Road,Westland,MI,48185,734-895-3280,www.manthanochristian.org
174464,Maple Springs Baptist Bible College and Seminary,4130 Belt Road,Capital Heights,MD,20743,301-736-3631,www.msbbcs.edu
211510,Maplewood Career Center,7075 State Route 88,Ravena,OH,44266,330-296-2892,www.mwood.cc
189158,Marchman Technical Education Center,7825 Campus Drive,New Port Richey,FL,34653,727-774-1700,mtec.pasco.k12.fl.us
207360,Maritime Institute,"1310 Rosecrans Street, Suite G",San Diego,CA,92106,619-225-1783,www.maritimeinstitute.com
228936,Maryland Institute of Traditional Chinese Medicine,7500 Pearl Street Ste. 201,Bethesda,MD,20814,,
120430,Maryland University of Integrative Health,7750 Montpelier Road,Laurel,MD,20723,410-888-9048,www.tai.edu
121381,Massachusetts College of Pharmacy & Health Sciences,179 Longwood Ave,Boston,MA,02115-5896,617-732-2800,www.mcphs.edu
190150,Mater Ecclesiae College,60 Austin Avenue,Greenville,RI,02828,401-949-2820,www.mecollege.org
231952,Med Academy,"3420 West 84th Street, Suite 106",Hialeah,FL,33018,,
142461,Medical University of South Carolina,171 Ashley Ave,Charleston,SC,29425-0100,843-792-2300,www.musc.edu
136057,Medina County Career Center,1101 W Liberty St,Medina,OH,44256,330-725-8461,mccc-jvsd.org
149462,Mercer County Technical Education Center,1397 Stafford Dr,Princeton,WV,24740,304-425-9551-120,
111540,Mercer University,1400 Coleman Avenue,Macon,GA,31207,478-301-2700,www.mercer.edu
116217,Mercy College of Health Sciences,928 Sixth Ave,Des Moines,IA,50309-1239,515-643-3180,www.mchs.edu
161998,Messenger College,400 S. Industrial Boulevard,Euless,TX,76040,817-554-5950,www.messengercollege.edu
107664,Metropolitan State University of Denver,PO Box 173362,Denver,CO,80217-3362,303-556-3876,www.mscd.edu
122843,Michigan State University,450 Administration Bldg.,East Lansing,MI,48824-1046,517-355-1855,www.msu.edu
122889,Mid Michigan Community College,1375 S Clare Ave,Harrison,MI,48625-9447,517-386-6622,www.midmich.edu
183451,Mid-America Reformed Seminary,229 Seminary Drive,Dyer,IN,46311,219-864-2400,www.midamerica.edu
183451,Mid-America Reformed Seminary,229 Seminary Drive,Dyer,IN,46311,219-864-2400,www.midamerica.edu
157775,Midwest College of Oriental Medicine,"6232 Bankers Road, Suites 5 & 6",Racine,WI,53403-9747,262-554-2010,www.Acupuncture.edu
157775,Midwest College of Oriental Medicine,"6232 Bankers Road, Suites 5 & 6",Racine,WI,53403-9747,262-554-2010,www.Acupuncture.edu
167987,Midwest College of Oriental Medicine,"4334 N Hazel, Suite 206",Chicago,IL,60613-1429,800-593-2320,www.Acupuncture.edu
167987,Midwest College of Oriental Medicine,"4334 N Hazel, Suite 206",Chicago,IL,60613-1429,800-593-2320,www.Acupuncture.edu
167987,Midwest College of Oriental Medicine,"4334 N Hazel, Suite 206",Chicago,IL,60613-1429,800-593-2320,www.Acupuncture.edu
168874,Midwest University,851 Parr Rd,Wentzville,MO,63385,636-327-4645,www.midwest.edu
211501,Midwestern Career College,"20 Wacker Drive, Suite 3800",Chicago,IL,60606,312-236-9000,citi-college.com/intro.htm
112613,Midwestern University,555 31st Street,Downers Grove,IL,60515-5514,630-969-4400,www.midwestern.edu
232159,Midwestern University - Glendale College of Optometry,19555 N 59th Ave,Glendale,AZ,85308,,
125718,Mineral Area College,5270 Flat River Road,Park Hills,MO,63601-1000,573-431-4593,WWW.MINERALAREA.EDU
154998,Mineral County Technical Center,Harley O Staggers Sr Dr Ste 600,Keyser,WV,26726,304-788-4240,
190211,Moberly Area Technical Center,1623 Gratz Brown Road,Moberly,MO,65270,660-269-2690,
101329,Mohave Community College,1971 Jagerson Ave,Kingman,AZ,86409-1238,928-757-4331,www.mohave.edu
207564,Monroe 2 - Orleans BOCES Center for Workforce Development,160 Wallace Way,Rochester,NY,14626,585-349-9100,www.cwdadulteducation.org
187976,Montachusett Regional Vocational Technical School,1050 Westminster Street,Fitchburg,MA,01420,,
207324,Montana Bible College,3625 S 19th Ave,Bozeman,MT,59718-9108,406-586-3585,www.montanabiblecollege.edu
219648,Moody Theological Seminary and Graduate School - Chicago,"820 N. LaSalle Blvd, Smith 319",Chicago,IL,60560,800-356-6639,
164492,Moody Theological Seminary and Graduate School - Michigan,41550 E Ann Arbor Trail,Plymouth,MI,48170,734-207-9581,www.mts.edu
230533,Morthland College,202 East Oak Street,West Frankfort,IL,62896,618-937-2127,www.morthland.org
111586,Moultrie Technical College,800 Veterans Parkway North,Moultrie,GA,31788,229-891-7000,www.moultrietech.org
226772,MT Training Center,1801 S. Great Southwest Parkway,Grand Prairie,TX,75051,,
157580,Mt. Diablo  Adult Education,1266 San Carlos Avenue,Concord,CA,94518,925-685-7340-2701,mdusd.k12.ca.us/adulted
138239,Multnomah University,8435 NE Glisan St,Portland,OR,97220,503-255-0332,www.multnomah.edu
219000,National Interscholastic Athletic Administrators,"9100 Keystone Crossing, Suite 650",Indianapolis,IN,46240,,
174206,National Midwifery Institute,P.O. Box 128,Bristol,VT,05443-0128,802-453-3332,www.nationalmidwiferyinstitute.com
151324,National University College - Bayamon,"Highway #2, Ramos Building",Bayamon,PR,00960,787-780-5134-4100,www.nationalcollegepr.edu
113786,National University of Health Sciences,200 E Roosevelt Rd,Lombard,IL,60148-4583,630-889-6604,www.nuhs.edu
113786,National University of Health Sciences,200 E Roosevelt Rd,Lombard,IL,60148-4583,630-889-6604,www.nuhs.edu
126979,Nebraska Methodist College of Nursing and Allied Health,720 N. 87th Street,Omaha,NE,68114,402-390-4863,www.methodistcollege.edu
170213,Nevada State College at Henderson,1125 Nevada State Drive,Henderson,NV,89015,702-992-2000,www.nsc.nevada.edu
141918,New England Institute of Technology,One New England Boulevard,East Greenwich,RI,02818-1205,401-467-7744,www.neit.edu
229780,New Horizons Medical Institute,"5675 Jimmy Carter Blvd., Suite J",Norcross,GA,30071,,
189343,New Life Academy of Information Technology,114 West Fifth Street,East Liverpool,OH,43920,330-386-0445,www.newlife-academy.us
168999,New Saint Andrews College,405 S. Main Street,Moscow,ID,83843,208-882-1566,www.nsa.edu
162247,New York College of Health Professions,6801 Jericho Turnpike,Syosset,NY,11791-4413,516-364-0808,www.nycollege.edu
162247,New York College of Health Professions,6801 Jericho Turnpike,Syosset,NY,11791-4413,516-364-0808,www.nycollege.edu
189361,New York Medical Career Training Center,"36-09 Main Street,  5th Floor",Flushing,NY,11354,718-460-4340,www.nymedtraining.com
105543,NewSchool of Architecture and Design,1249 F St,San Diego,CA,92101,619-235-4100-100,www.newschoolarch.edu
118888,Nicholls State University,University Station  La Hwy 1,Thibodaux,LA,70310,877-642-4655,www.nicholls.edu
125949,Nichols Career Center,605 Union Street,Jefferson City,MO,65101,573-659-3100,www.oseda.missouri.edu/mupartners/JeffersonCity/
211176,Nizhoni Institute of Midwifery,3802 Alameda Way,Bonita,CA,91902,,
133854,North Carolina A & T State University,1601 East Market Street,Greensboro,NC,27411,336-334-7500,www.ncat.edu
111601,North Georgia Technical College,1500 Highway 197 North,Clarkesville,GA,30523,706-754-7700,www.northgatech.edu
154323,North Metro Technical College,5198 Ross Rd,Acworth,GA,30102,770-975-4000,www.northmetrotech.edu/
136312,Northeast Ohio Medical University,4209 State Route 44,Rootstown,OH,44272-0095,330-325-2511,www.neoucom.edu
216542,Northeast Technical Institute,"51 US Route 1, Suite K",Scarborough,ME,04074,,
124070,Northland Community and Technical College,1101 Hwy # 1 East,Thief River Falls,MN,56701,218-681-0701,www.northlandcollege.edu
187781,Northland International University,W10085 Pike Plains Road,Dunbar,WI,54119,715-324-6900,www.ni.edu
142063,Northpoint Bible College,320 S. Main Street,Haverhill,MA,01830,978-478-3400,www.zbc.edu
